,Festival_week,Months,OS,Place,Processor,Product,RAM,Sales
4000,no,20,Windows,europe,i7,xps,16,53
4001,no,20,Linux,europe,i7,xps,16,54
4002,no,20,Windows,europe,i9,xps,4,91
4003,no,20,Linux,europe,i9,xps,4,39
4004,no,20,Windows,europe,i9,xps,8,30
4005,no,20,Linux,europe,i9,xps,8,114
4006,no,20,Windows,europe,i9,xps,16,60
4007,no,20,Linux,europe,i9,xps,16,45
4008,no,20,Windows,america,i3,xps,4,89
4009,no,20,Linux,america,i3,xps,4,31
4010,no,20,Windows,america,i3,xps,8,44
4011,no,20,Linux,america,i3,xps,8,41
4012,no,20,Windows,america,i3,xps,16,33
4013,no,20,Linux,america,i3,xps,16,46
4014,no,20,Windows,america,i5,xps,4,78
4015,no,20,Linux,america,i5,xps,4,48
4016,no,20,Windows,america,i5,xps,8,39
4017,no,20,Linux,america,i5,xps,8,121
4018,no,20,Windows,america,i5,xps,16,29
4019,no,20,Linux,america,i5,xps,16,43
4020,no,20,Windows,america,i7,xps,4,100
4021,no,20,Linux,america,i7,xps,4,39
4022,no,20,Windows,america,i7,xps,8,34
4023,no,20,Linux,america,i7,xps,8,66
4024,no,20,Windows,america,i7,xps,16,37
4025,no,20,Linux,america,i7,xps,16,41
4026,no,20,Windows,america,i9,xps,4,83
4027,no,20,Linux,america,i9,xps,4,39
4028,no,20,Windows,america,i9,xps,8,34
4029,no,20,Linux,america,i9,xps,8,118
4030,no,20,Windows,america,i9,xps,16,29
4031,no,20,Linux,america,i9,xps,16,47
4032,dussehra,21,Windows,asia,i3,vostro,4,20
4033,dussehra,21,Linux,asia,i3,vostro,4,17
4034,dussehra,21,Windows,asia,i3,vostro,8,27
4035,dussehra,21,Linux,asia,i3,vostro,8,28
4036,dussehra,21,Windows,asia,i3,vostro,16,18
4037,dussehra,21,Linux,asia,i3,vostro,16,16
4038,dussehra,21,Windows,asia,i5,vostro,4,16
4039,dussehra,21,Linux,asia,i5,vostro,4,12
4040,dussehra,21,Windows,asia,i5,vostro,8,23
4041,dussehra,21,Linux,asia,i5,vostro,8,41
4042,dussehra,21,Windows,asia,i5,vostro,16,11
4043,dussehra,21,Linux,asia,i5,vostro,16,13
4044,dussehra,21,Windows,asia,i7,vostro,4,33
4045,dussehra,21,Linux,asia,i7,vostro,4,22
4046,dussehra,21,Windows,asia,i7,vostro,8,20
4047,dussehra,21,Linux,asia,i7,vostro,8,33
4048,dussehra,21,Windows,asia,i7,vostro,16,23
4049,dussehra,21,Linux,asia,i7,vostro,16,19
4050,dussehra,21,Windows,asia,i9,vostro,4,24
4051,dussehra,21,Linux,asia,i9,vostro,4,17
4052,dussehra,21,Windows,asia,i9,vostro,8,11
4053,dussehra,21,Linux,asia,i9,vostro,8,34
4054,dussehra,21,Windows,asia,i9,vostro,16,13
4055,dussehra,21,Linux,asia,i9,vostro,16,13
4056,dussehra,21,Windows,africa,i3,vostro,4,40
4057,dussehra,21,Linux,africa,i3,vostro,4,14
4058,dussehra,21,Windows,africa,i3,vostro,8,17
4059,dussehra,21,Linux,africa,i3,vostro,8,30
4060,dussehra,21,Windows,africa,i3,vostro,16,20
4061,dussehra,21,Linux,africa,i3,vostro,16,16
4062,dussehra,21,Windows,africa,i5,vostro,4,32
4063,dussehra,21,Linux,africa,i5,vostro,4,21
4064,dussehra,21,Windows,africa,i5,vostro,8,18
4065,dussehra,21,Linux,africa,i5,vostro,8,47
4066,dussehra,21,Windows,africa,i5,vostro,16,20
4067,dussehra,21,Linux,africa,i5,vostro,16,19
4068,dussehra,21,Windows,africa,i7,vostro,4,9
4069,dussehra,21,Linux,africa,i7,vostro,4,4
4070,dussehra,21,Windows,africa,i7,vostro,8,8
4071,dussehra,21,Linux,africa,i7,vostro,8,53
4072,dussehra,21,Windows,africa,i7,vostro,16,11
4073,dussehra,21,Linux,africa,i7,vostro,16,13
4074,dussehra,21,Windows,africa,i9,vostro,4,39
4075,dussehra,21,Linux,africa,i9,vostro,4,6
4076,dussehra,21,Windows,africa,i9,vostro,8,10
4077,dussehra,21,Linux,africa,i9,vostro,8,36
4078,dussehra,21,Windows,africa,i9,vostro,16,5
4079,dussehra,21,Linux,africa,i9,vostro,16,13
4080,dussehra,21,Windows,europe,i3,vostro,4,22
4081,dussehra,21,Linux,europe,i3,vostro,4,6
4082,dussehra,21,Windows,europe,i3,vostro,8,7
4083,dussehra,21,Linux,europe,i3,vostro,8,50
4084,dussehra,21,Windows,europe,i3,vostro,16,11
4085,dussehra,21,Linux,europe,i3,vostro,16,7
4086,dussehra,21,Windows,europe,i5,vostro,4,37
4087,dussehra,21,Linux,europe,i5,vostro,4,9
4088,dussehra,21,Windows,europe,i5,vostro,8,9
4089,dussehra,21,Linux,europe,i5,vostro,8,33
4090,dussehra,21,Windows,europe,i5,vostro,16,9
4091,dussehra,21,Linux,europe,i5,vostro,16,10
4092,dussehra,21,Windows,europe,i7,vostro,4,23
4093,dussehra,21,Linux,europe,i7,vostro,4,4
4094,dussehra,21,Windows,europe,i7,vostro,8,11
4095,dussehra,21,Linux,europe,i7,vostro,8,37
4096,dussehra,21,Windows,europe,i7,vostro,16,7
4097,dussehra,21,Linux,europe,i7,vostro,16,10
4098,dussehra,21,Windows,europe,i9,vostro,4,22
4099,dussehra,21,Linux,europe,i9,vostro,4,7
4100,dussehra,21,Windows,europe,i9,vostro,8,7
4101,dussehra,21,Linux,europe,i9,vostro,8,21
4102,dussehra,21,Windows,europe,i9,vostro,16,7
4103,dussehra,21,Linux,europe,i9,vostro,16,7
4104,dussehra,21,Windows,america,i3,vostro,4,14
4105,dussehra,21,Linux,america,i3,vostro,4,23
4106,dussehra,21,Windows,america,i3,vostro,8,22
4107,dussehra,21,Linux,america,i3,vostro,8,14
4108,dussehra,21,Windows,america,i3,vostro,16,19
4109,dussehra,21,Linux,america,i3,vostro,16,24
4110,dussehra,21,Windows,america,i5,vostro,4,22
4111,dussehra,21,Linux,america,i5,vostro,4,20
4112,dussehra,21,Windows,america,i5,vostro,8,26
4113,dussehra,21,Linux,america,i5,vostro,8,20
4114,dussehra,21,Windows,america,i5,vostro,16,22
4115,dussehra,21,Linux,america,i5,vostro,16,23
4116,dussehra,21,Windows,america,i7,vostro,4,25
4117,dussehra,21,Linux,america,i7,vostro,4,21
4118,dussehra,21,Windows,america,i7,vostro,8,19
4119,dussehra,21,Linux,america,i7,vostro,8,12
4120,dussehra,21,Windows,america,i7,vostro,16,18
4121,dussehra,21,Linux,america,i7,vostro,16,20
4122,dussehra,21,Windows,america,i9,vostro,4,27
4123,dussehra,21,Linux,america,i9,vostro,4,14
4124,dussehra,21,Windows,america,i9,vostro,8,24
4125,dussehra,21,Linux,america,i9,vostro,8,34
4126,dussehra,21,Windows,america,i9,vostro,16,15
4127,dussehra,21,Linux,america,i9,vostro,16,20
4128,dussehra,21,Windows,asia,i3,xps,4,26
4129,dussehra,21,Linux,asia,i3,xps,4,14
4130,dussehra,21,Windows,asia,i3,xps,8,15
4131,dussehra,21,Linux,asia,i3,xps,8,16
4132,dussehra,21,Windows,asia,i3,xps,16,24
4133,dussehra,21,Linux,asia,i3,xps,16,22
4134,dussehra,21,Windows,asia,i5,xps,4,14
4135,dussehra,21,Linux,asia,i5,xps,4,19
4136,dussehra,21,Windows,asia,i5,xps,8,18
4137,dussehra,21,Linux,asia,i5,xps,8,28
4138,dussehra,21,Windows,asia,i5,xps,16,18
4139,dussehra,21,Linux,asia,i5,xps,16,20
4140,dussehra,21,Windows,asia,i7,xps,4,42
4141,dussehra,21,Linux,asia,i7,xps,4,52
4142,dussehra,21,Windows,asia,i7,xps,8,55
4143,dussehra,21,Linux,asia,i7,xps,8,95
4144,dussehra,21,Windows,asia,i7,xps,16,45
4145,dussehra,21,Linux,asia,i7,xps,16,53
4146,dussehra,21,Windows,asia,i9,xps,4,73
4147,dussehra,21,Linux,asia,i9,xps,4,47
4148,dussehra,21,Windows,asia,i9,xps,8,36
4149,dussehra,21,Linux,asia,i9,xps,8,69
4150,dussehra,21,Windows,asia,i9,xps,16,52
4151,dussehra,21,Linux,asia,i9,xps,16,47
4152,dussehra,21,Windows,africa,i3,xps,4,64
4153,dussehra,21,Linux,africa,i3,xps,4,53
4154,dussehra,21,Windows,africa,i3,xps,8,34
4155,dussehra,21,Linux,africa,i3,xps,8,92
4156,dussehra,21,Windows,africa,i3,xps,16,48
4157,dussehra,21,Linux,africa,i3,xps,16,42
4158,dussehra,21,Windows,africa,i5,xps,4,68
4159,dussehra,21,Linux,africa,i5,xps,4,50
4160,dussehra,21,Windows,africa,i5,xps,8,48
4161,dussehra,21,Linux,africa,i5,xps,8,63
4162,dussehra,21,Windows,africa,i5,xps,16,43
4163,dussehra,21,Linux,africa,i5,xps,16,58
4164,dussehra,21,Windows,africa,i7,xps,4,82
4165,dussehra,21,Linux,africa,i7,xps,4,62
4166,dussehra,21,Windows,africa,i7,xps,8,55
4167,dussehra,21,Linux,africa,i7,xps,8,90
4168,dussehra,21,Windows,africa,i7,xps,16,49
4169,dussehra,21,Linux,africa,i7,xps,16,55
4170,dussehra,21,Windows,africa,i9,xps,4,76
4171,dussehra,21,Linux,africa,i9,xps,4,51
4172,dussehra,21,Windows,africa,i9,xps,8,40
4173,dussehra,21,Linux,africa,i9,xps,8,72
4174,dussehra,21,Windows,africa,i9,xps,16,50
4175,dussehra,21,Linux,africa,i9,xps,16,36
4176,dussehra,21,Windows,europe,i3,xps,4,32
4177,dussehra,21,Linux,europe,i3,xps,4,27
4178,dussehra,21,Windows,europe,i3,xps,8,29
4179,dussehra,21,Linux,europe,i3,xps,8,58
4180,dussehra,21,Windows,europe,i3,xps,16,31
4181,dussehra,21,Linux,europe,i3,xps,16,26
4182,dussehra,21,Windows,europe,i5,xps,4,45
4183,dussehra,21,Linux,europe,i5,xps,4,33
4184,dussehra,21,Windows,europe,i5,xps,8,25
4185,dussehra,21,Linux,europe,i5,xps,8,67
4186,dussehra,21,Windows,europe,i5,xps,16,35
4187,dussehra,21,Linux,europe,i5,xps,16,29
4188,dussehra,21,Windows,europe,i7,xps,4,83
4189,dussehra,21,Linux,europe,i7,xps,4,29
4190,dussehra,21,Windows,europe,i7,xps,8,27
4191,dussehra,21,Linux,europe,i7,xps,8,65
4192,dussehra,21,Windows,europe,i7,xps,16,33
4193,dussehra,21,Linux,europe,i7,xps,16,32
4194,dussehra,21,Windows,europe,i9,xps,4,45
4195,dussehra,21,Linux,europe,i9,xps,4,40
4196,dussehra,21,Windows,europe,i9,xps,8,39
4197,dussehra,21,Linux,europe,i9,xps,8,59
4198,dussehra,21,Windows,europe,i9,xps,16,24
4199,dussehra,21,Linux,europe,i9,xps,16,27
4200,dussehra,21,Windows,america,i3,xps,4,86
4201,dussehra,21,Linux,america,i3,xps,4,23
4202,dussehra,21,Windows,america,i3,xps,8,27
4203,dussehra,21,Linux,america,i3,xps,8,62
4204,dussehra,21,Windows,america,i3,xps,16,36
4205,dussehra,21,Linux,america,i3,xps,16,28
4206,dussehra,21,Windows,america,i5,xps,4,41
4207,dussehra,21,Linux,america,i5,xps,4,18
4208,dussehra,21,Windows,america,i5,xps,8,31
4209,dussehra,21,Linux,america,i5,xps,8,89
4210,dussehra,21,Windows,america,i5,xps,16,34
4211,dussehra,21,Linux,america,i5,xps,16,24
4212,dussehra,21,Windows,america,i7,xps,4,16
4213,dussehra,21,Linux,america,i7,xps,4,30
4214,dussehra,21,Windows,america,i7,xps,8,22
4215,dussehra,21,Linux,america,i7,xps,8,87
4216,dussehra,21,Windows,america,i7,xps,16,27
4217,dussehra,21,Linux,america,i7,xps,16,24
4218,dussehra,21,Windows,america,i9,xps,4,63
4219,dussehra,21,Linux,america,i9,xps,4,25
4220,dussehra,21,Windows,america,i9,xps,8,28
4221,dussehra,21,Linux,america,i9,xps,8,39
4222,dussehra,21,Windows,america,i9,xps,16,25
4223,dussehra,21,Linux,america,i9,xps,16,27
4224,no,22,Windows,asia,i3,vostro,4,69
4225,no,22,Linux,asia,i3,vostro,4,28
4226,no,22,Windows,asia,i3,vostro,8,25
4227,no,22,Linux,asia,i3,vostro,8,90
4228,no,22,Windows,asia,i3,vostro,16,17
4229,no,22,Linux,asia,i3,vostro,16,22
4230,no,22,Windows,asia,i5,vostro,4,67
4231,no,22,Linux,asia,i5,vostro,4,20
4232,no,22,Windows,asia,i5,vostro,8,16
4233,no,22,Linux,asia,i5,vostro,8,40
4234,no,22,Windows,asia,i5,vostro,16,28
4235,no,22,Linux,asia,i5,vostro,16,31
4236,no,22,Windows,asia,i7,vostro,4,79
4237,no,22,Linux,asia,i7,vostro,4,26
4238,no,22,Windows,asia,i7,vostro,8,18
4239,no,22,Linux,asia,i7,vostro,8,91
4240,no,22,Windows,asia,i7,vostro,16,18
4241,no,22,Linux,asia,i7,vostro,16,21
4242,no,22,Windows,asia,i9,vostro,4,70
4243,no,22,Linux,asia,i9,vostro,4,28
4244,no,22,Windows,asia,i9,vostro,8,21
4245,no,22,Linux,asia,i9,vostro,8,51
4246,no,22,Windows,asia,i9,vostro,16,20
4247,no,22,Linux,asia,i9,vostro,16,22
4248,no,22,Windows,africa,i3,vostro,4,28
4249,no,22,Linux,africa,i3,vostro,4,38
4250,no,22,Windows,africa,i3,vostro,8,27
4251,no,22,Linux,africa,i3,vostro,8,41
4252,no,22,Windows,africa,i3,vostro,16,35
4253,no,22,Linux,africa,i3,vostro,16,42
4254,no,22,Windows,africa,i5,vostro,4,57
4255,no,22,Linux,africa,i5,vostro,4,49
4256,no,22,Windows,africa,i5,vostro,8,29
4257,no,22,Linux,africa,i5,vostro,8,112
4258,no,22,Windows,africa,i5,vostro,16,35
4259,no,22,Linux,africa,i5,vostro,16,37
4260,no,22,Windows,africa,i7,vostro,4,80
4261,no,22,Linux,africa,i7,vostro,4,41
4262,no,22,Windows,africa,i7,vostro,8,28
4263,no,22,Linux,africa,i7,vostro,8,30
4264,no,22,Windows,africa,i7,vostro,16,28
4265,no,22,Linux,africa,i7,vostro,16,30
4266,no,22,Windows,africa,i9,vostro,4,65
4267,no,22,Linux,africa,i9,vostro,4,37
4268,no,22,Windows,africa,i9,vostro,8,32
4269,no,22,Linux,africa,i9,vostro,8,97
4270,no,22,Windows,africa,i9,vostro,16,34
4271,no,22,Linux,africa,i9,vostro,16,42
4272,no,22,Windows,europe,i3,vostro,4,64
4273,no,22,Linux,europe,i3,vostro,4,40
4274,no,22,Windows,europe,i3,vostro,8,28
4275,no,22,Linux,europe,i3,vostro,8,41
4276,no,22,Windows,europe,i3,vostro,16,41
4277,no,22,Linux,europe,i3,vostro,16,39
4278,no,22,Windows,europe,i5,vostro,4,57
4279,no,22,Linux,europe,i5,vostro,4,23
4280,no,22,Windows,europe,i5,vostro,8,35
4281,no,22,Linux,europe,i5,vostro,8,98
4282,no,22,Windows,europe,i5,vostro,16,34
4283,no,22,Linux,europe,i5,vostro,16,35
4284,no,22,Windows,europe,i7,vostro,4,46
4285,no,22,Linux,europe,i7,vostro,4,36
4286,no,22,Windows,europe,i7,vostro,8,46
4287,no,22,Linux,europe,i7,vostro,8,56
4288,no,22,Windows,europe,i7,vostro,16,53
4289,no,22,Linux,europe,i7,vostro,16,54
4290,no,22,Windows,europe,i9,vostro,4,91
4291,no,22,Linux,europe,i9,vostro,4,39
4292,no,22,Windows,europe,i9,vostro,8,30
4293,no,22,Linux,europe,i9,vostro,8,114
4294,no,22,Windows,europe,i9,vostro,16,60
4295,no,22,Linux,europe,i9,vostro,16,45
4296,no,22,Windows,america,i3,vostro,4,89
4297,no,22,Linux,america,i3,vostro,4,31
4298,no,22,Windows,america,i3,vostro,8,44
4299,no,22,Linux,america,i3,vostro,8,41
4300,no,22,Windows,america,i3,vostro,16,33
4301,no,22,Linux,america,i3,vostro,16,46
4302,no,22,Windows,america,i5,vostro,4,78
4303,no,22,Linux,america,i5,vostro,4,48
4304,no,22,Windows,america,i5,vostro,8,39
4305,no,22,Linux,america,i5,vostro,8,121
4306,no,22,Windows,america,i5,vostro,16,29
4307,no,22,Linux,america,i5,vostro,16,43
4308,no,22,Windows,america,i7,vostro,4,100
4309,no,22,Linux,america,i7,vostro,4,39
4310,no,22,Windows,america,i7,vostro,8,34
4311,no,22,Linux,america,i7,vostro,8,66
4312,no,22,Windows,america,i7,vostro,16,37
4313,no,22,Linux,america,i7,vostro,16,41
4314,no,22,Windows,america,i9,vostro,4,83
4315,no,22,Linux,america,i9,vostro,4,39
4316,no,22,Windows,america,i9,vostro,8,34
4317,no,22,Linux,america,i9,vostro,8,118
4318,no,22,Windows,america,i9,vostro,16,29
4319,no,22,Linux,america,i9,vostro,16,47
4320,no,22,Windows,asia,i3,xps,4,20
4321,no,22,Linux,asia,i3,xps,4,17
4322,no,22,Windows,asia,i3,xps,8,27
4323,no,22,Linux,asia,i3,xps,8,28
4324,no,22,Windows,asia,i3,xps,16,18
4325,no,22,Linux,asia,i3,xps,16,16
4326,no,22,Windows,asia,i5,xps,4,16
4327,no,22,Linux,asia,i5,xps,4,12
4328,no,22,Windows,asia,i5,xps,8,23
4329,no,22,Linux,asia,i5,xps,8,41
4330,no,22,Windows,asia,i5,xps,16,11
4331,no,22,Linux,asia,i5,xps,16,13
4332,no,22,Windows,asia,i7,xps,4,33
4333,no,22,Linux,asia,i7,xps,4,22
4334,no,22,Windows,asia,i7,xps,8,20
4335,no,22,Linux,asia,i7,xps,8,33
4336,no,22,Windows,asia,i7,xps,16,23
4337,no,22,Linux,asia,i7,xps,16,19
4338,no,22,Windows,asia,i9,xps,4,24
4339,no,22,Linux,asia,i9,xps,4,17
4340,no,22,Windows,asia,i9,xps,8,11
4341,no,22,Linux,asia,i9,xps,8,34
4342,no,22,Windows,asia,i9,xps,16,13
4343,no,22,Linux,asia,i9,xps,16,13
4344,no,22,Windows,africa,i3,xps,4,40
4345,no,22,Linux,africa,i3,xps,4,14
4346,no,22,Windows,africa,i3,xps,8,17
4347,no,22,Linux,africa,i3,xps,8,30
4348,no,22,Windows,africa,i3,xps,16,20
4349,no,22,Linux,africa,i3,xps,16,16
4350,no,22,Windows,africa,i5,xps,4,32
4351,no,22,Linux,africa,i5,xps,4,21
4352,no,22,Windows,africa,i5,xps,8,18
4353,no,22,Linux,africa,i5,xps,8,47
4354,no,22,Windows,africa,i5,xps,16,20
4355,no,22,Linux,africa,i5,xps,16,19
4356,no,22,Windows,africa,i7,xps,4,9
4357,no,22,Linux,africa,i7,xps,4,4
4358,no,22,Windows,africa,i7,xps,8,8
4359,no,22,Linux,africa,i7,xps,8,53
4360,no,22,Windows,africa,i7,xps,16,11
4361,no,22,Linux,africa,i7,xps,16,13
4362,no,22,Windows,africa,i9,xps,4,39
4363,no,22,Linux,africa,i9,xps,4,6
4364,no,22,Windows,africa,i9,xps,8,10
4365,no,22,Linux,africa,i9,xps,8,36
4366,no,22,Windows,africa,i9,xps,16,5
4367,no,22,Linux,africa,i9,xps,16,13
4368,no,22,Windows,europe,i3,xps,4,22
4369,no,22,Linux,europe,i3,xps,4,6
4370,no,22,Windows,europe,i3,xps,8,7
4371,no,22,Linux,europe,i3,xps,8,50
4372,no,22,Windows,europe,i3,xps,16,11
4373,no,22,Linux,europe,i3,xps,16,7
4374,no,22,Windows,europe,i5,xps,4,37
4375,no,22,Linux,europe,i5,xps,4,9
4376,no,22,Windows,europe,i5,xps,8,9
4377,no,22,Linux,europe,i5,xps,8,33
4378,no,22,Windows,europe,i5,xps,16,9
4379,no,22,Linux,europe,i5,xps,16,10
4380,no,22,Windows,europe,i7,xps,4,23
4381,no,22,Linux,europe,i7,xps,4,4
4382,no,22,Windows,europe,i7,xps,8,11
4383,no,22,Linux,europe,i7,xps,8,37
4384,no,22,Windows,europe,i7,xps,16,7
4385,no,22,Linux,europe,i7,xps,16,10
4386,no,22,Windows,europe,i9,xps,4,22
4387,no,22,Linux,europe,i9,xps,4,7
4388,no,22,Windows,europe,i9,xps,8,7
4389,no,22,Linux,europe,i9,xps,8,21
4390,no,22,Windows,europe,i9,xps,16,7
4391,no,22,Linux,europe,i9,xps,16,7
4392,no,22,Windows,america,i3,xps,4,14
4393,no,22,Linux,america,i3,xps,4,23
4394,no,22,Windows,america,i3,xps,8,22
4395,no,22,Linux,america,i3,xps,8,14
4396,no,22,Windows,america,i3,xps,16,19
4397,no,22,Linux,america,i3,xps,16,24
4398,no,22,Windows,america,i5,xps,4,22
4399,no,22,Linux,america,i5,xps,4,20
4400,no,22,Windows,america,i5,xps,8,26
4401,no,22,Linux,america,i5,xps,8,20
4402,no,22,Windows,america,i5,xps,16,22
4403,no,22,Linux,america,i5,xps,16,23
4404,no,22,Windows,america,i7,xps,4,25
4405,no,22,Linux,america,i7,xps,4,21
4406,no,22,Windows,america,i7,xps,8,19
4407,no,22,Linux,america,i7,xps,8,12
4408,no,22,Windows,america,i7,xps,16,18
4409,no,22,Linux,america,i7,xps,16,20
4410,no,22,Windows,america,i9,xps,4,27
4411,no,22,Linux,america,i9,xps,4,14
4412,no,22,Windows,america,i9,xps,8,24
4413,no,22,Linux,america,i9,xps,8,34
4414,no,22,Windows,america,i9,xps,16,15
4415,no,22,Linux,america,i9,xps,16,20
4416,no,23,Windows,asia,i3,vostro,4,26
4417,no,23,Linux,asia,i3,vostro,4,14
4418,no,23,Windows,asia,i3,vostro,8,15
4419,no,23,Linux,asia,i3,vostro,8,16
4420,no,23,Windows,asia,i3,vostro,16,24
4421,no,23,Linux,asia,i3,vostro,16,22
4422,no,23,Windows,asia,i5,vostro,4,14
4423,no,23,Linux,asia,i5,vostro,4,19
4424,no,23,Windows,asia,i5,vostro,8,18
4425,no,23,Linux,asia,i5,vostro,8,28
4426,no,23,Windows,asia,i5,vostro,16,18
4427,no,23,Linux,asia,i5,vostro,16,20
4428,no,23,Windows,asia,i7,vostro,4,42
4429,no,23,Linux,asia,i7,vostro,4,52
4430,no,23,Windows,asia,i7,vostro,8,55
4431,no,23,Linux,asia,i7,vostro,8,95
4432,no,23,Windows,asia,i7,vostro,16,45
4433,no,23,Linux,asia,i7,vostro,16,53
4434,no,23,Windows,asia,i9,vostro,4,73
4435,no,23,Linux,asia,i9,vostro,4,47
4436,no,23,Windows,asia,i9,vostro,8,36
4437,no,23,Linux,asia,i9,vostro,8,69
4438,no,23,Windows,asia,i9,vostro,16,52
4439,no,23,Linux,asia,i9,vostro,16,47
4440,no,23,Windows,africa,i3,vostro,4,64
4441,no,23,Linux,africa,i3,vostro,4,53
4442,no,23,Windows,africa,i3,vostro,8,34
4443,no,23,Linux,africa,i3,vostro,8,92
4444,no,23,Windows,africa,i3,vostro,16,48
4445,no,23,Linux,africa,i3,vostro,16,42
4446,no,23,Windows,africa,i5,vostro,4,68
4447,no,23,Linux,africa,i5,vostro,4,50
4448,no,23,Windows,africa,i5,vostro,8,48
4449,no,23,Linux,africa,i5,vostro,8,63
4450,no,23,Windows,africa,i5,vostro,16,43
4451,no,23,Linux,africa,i5,vostro,16,58
4452,no,23,Windows,africa,i7,vostro,4,82
4453,no,23,Linux,africa,i7,vostro,4,62
4454,no,23,Windows,africa,i7,vostro,8,55
4455,no,23,Linux,africa,i7,vostro,8,90
4456,no,23,Windows,africa,i7,vostro,16,49
4457,no,23,Linux,africa,i7,vostro,16,55
4458,no,23,Windows,africa,i9,vostro,4,76
4459,no,23,Linux,africa,i9,vostro,4,51
4460,no,23,Windows,africa,i9,vostro,8,40
4461,no,23,Linux,africa,i9,vostro,8,72
4462,no,23,Windows,africa,i9,vostro,16,50
4463,no,23,Linux,africa,i9,vostro,16,36
4464,no,23,Windows,europe,i3,vostro,4,32
4465,no,23,Linux,europe,i3,vostro,4,27
4466,no,23,Windows,europe,i3,vostro,8,29
4467,no,23,Linux,europe,i3,vostro,8,58
4468,no,23,Windows,europe,i3,vostro,16,31
4469,no,23,Linux,europe,i3,vostro,16,26
4470,no,23,Windows,europe,i5,vostro,4,45
4471,no,23,Linux,europe,i5,vostro,4,33
4472,no,23,Windows,europe,i5,vostro,8,25
4473,no,23,Linux,europe,i5,vostro,8,67
4474,no,23,Windows,europe,i5,vostro,16,35
4475,no,23,Linux,europe,i5,vostro,16,29
4476,no,23,Windows,europe,i7,vostro,4,83
4477,no,23,Linux,europe,i7,vostro,4,29
4478,no,23,Windows,europe,i7,vostro,8,27
4479,no,23,Linux,europe,i7,vostro,8,65
4480,no,23,Windows,europe,i7,vostro,16,33
4481,no,23,Linux,europe,i7,vostro,16,32
4482,no,23,Windows,europe,i9,vostro,4,45
4483,no,23,Linux,europe,i9,vostro,4,40
4484,no,23,Windows,europe,i9,vostro,8,39
4485,no,23,Linux,europe,i9,vostro,8,59
4486,no,23,Windows,europe,i9,vostro,16,24
4487,no,23,Linux,europe,i9,vostro,16,27
4488,no,23,Windows,america,i3,vostro,4,86
4489,no,23,Linux,america,i3,vostro,4,23
4490,no,23,Windows,america,i3,vostro,8,27
4491,no,23,Linux,america,i3,vostro,8,62
4492,no,23,Windows,america,i3,vostro,16,36
4493,no,23,Linux,america,i3,vostro,16,28
4494,no,23,Windows,america,i5,vostro,4,41
4495,no,23,Linux,america,i5,vostro,4,18
4496,no,23,Windows,america,i5,vostro,8,31
4497,no,23,Linux,america,i5,vostro,8,89
4498,no,23,Windows,america,i5,vostro,16,34
4499,no,23,Linux,america,i5,vostro,16,24
4500,no,23,Windows,america,i7,vostro,4,16
4501,no,23,Linux,america,i7,vostro,4,30
4502,no,23,Windows,america,i7,vostro,8,22
4503,no,23,Linux,america,i7,vostro,8,87
4504,no,23,Windows,america,i7,vostro,16,27
4505,no,23,Linux,america,i7,vostro,16,24
4506,no,23,Windows,america,i9,vostro,4,63
4507,no,23,Linux,america,i9,vostro,4,25
4508,no,23,Windows,america,i9,vostro,8,28
4509,no,23,Linux,america,i9,vostro,8,39
4510,no,23,Windows,america,i9,vostro,16,25
4511,no,23,Linux,america,i9,vostro,16,27
4512,no,23,Windows,asia,i3,xps,4,69
4513,no,23,Linux,asia,i3,xps,4,28
4514,no,23,Windows,asia,i3,xps,8,25
4515,no,23,Linux,asia,i3,xps,8,90
4516,no,23,Windows,asia,i3,xps,16,17
4517,no,23,Linux,asia,i3,xps,16,22
4518,no,23,Windows,asia,i5,xps,4,67
